일련번호,이름,생년,생월,생일,성별,나이,거주시도,휴대폰,학력,혼인여부,주거형태,직업종류코드,직업종류,월소득액,고객등급코드,월 카드 이용 총 금액,신용카드 일시불 이용금액,신용카드 할부 이용금액 합,총 대출 금액,신용등급,개설 카드 개수
579,류선용,1951,10,23,남,68,전라북도,010-0645-8667,초대졸,이혼,자가소유,6,주부,75862733,1,690000,213000,67000,32000000,6,1
580,서하람,1963,3,16,남,56,강원도,010-5246-6334,대졸,사별,월세,7,학생,4810664,0,750000,232000,79000,32340000,4,4
581,상하라,1979,1,15,남,40,경상북도,010-6150-5566,초대졸,미혼,자가소유,1,회사원,134973868,0,710000,230000,73000,32970000,4,8
582,영준오,2011,11,3,여,8,서울특별시,010-3936-5130,대졸,재혼,전세,3,자영업,40390787,0,770000,251000,78000,33180000,1,1
583,용준석,1949,5,17,남,70,울산광역시,010-0400-5533,대졸,비혼,가족소유,6,주부,123633419,0,740000,245000,76000,33280000,4,0
584,심바다,1985,3,19,남,34,제주특별자치도,010-1568-4323,초대졸,사별,가족소유,3,자영업,3320277,0,760000,245000,80000,33430000,10,8
585,도지원,1945,3,12,여,74,제주특별자치도,010-5395-1076,초대졸,미혼,가족소유,8,무직,230549492,0,780000,249000,76000,33770000,5,5
586,개종덕,1948,7,13,남,71,경기도,010-2129-6508,초대졸,사별,가족소유,3,자영업,115847878,0,750000,238000,74000,34550000,1,1
587,옹근수,1954,1,14,남,65,인천광역시,010-8452-8211,석사,사실혼,전세,8,무직,293940250,0,770000,249000,78000,34500000,8,8
588,사영아,1971,5,28,남,48,전라남도,010-9032-8052,박사,사실혼,전세,5,군인,261316437,0,770000,243000,83000,34290000,1,5
589,해지원,1969,11,4,여,50,전라남도,010-9169-9420,박사,비혼,월세,6,주부,231647840,0,820000,278000,82000,34180000,4,7
590,환승희,1973,7,17,여,46,강원도,010-3949-3678,대졸,사별,자가소유,0,NULL,242259860,0,780000,248000,77000,34290000,4,8
591,요영리,1951,10,25,여,68,경기도,010-8578-4107,박사,사실혼,전세,0,NULL,147678672,0,740000,232000,74000,34480000,10,8
592,동혜승,1958,1,16,여,61,세종특별자치시,010-7586-3818,대졸,비혼,자가소유,0,NULL,28885280,0,830000,261000,85000,34430000,2,7
593,함세연,1986,8,17,여,33,서울특별시,010-6782-3384,대졸,이혼,전세,6,주부,33679309,1,770000,249000,79000,34490000,2,6
594,요이란,1954,10,7,남,65,강원도,010-1893-0901,석사,비혼,전세,2,전문직,2199899,0,860000,274000,85000,34830000,9,0
595,왕준혁,1955,7,9,남,64,서울특별시,010-0761-3038,초졸,재혼,자가소유,7,학생,43225139,0,800000,258000,81000,35190000,4,4
596,가민균,1948,10,24,남,71,서울특별시,010-2600-3105,중졸,사별,자가소유,3,자영업,292474634,2,850000,276000,86000,35110000,6,0
597,허준혁,1982,6,14,여,37,전라북도,010-3023-0216,대졸,사별,전세,8,무직,31545393,0,850000,274000,81000,34960000,2,8
598,춘아영,1958,7,5,여,61,서울특별시,010-0685-0301,대졸,비혼,전세,6,주부,585145,0,820000,268000,84000,35420000,8,4
599,선정순,1969,7,28,남,50,전라북도,010-5893-7955,중졸,미혼,가족소유,0,NULL,16942409,0,830000,269000,83000,35400000,3,4
600,주천희,1948,8,3,남,71,울산광역시,010-8850-3174,중졸,사별,월세,1,회사원,24589844,0,830000,273000,91000,35070000,4,6
601,염태겸,1956,2,28,남,63,제주특별자치도,010-6421-2772,초졸,사별,전세,3,자영업,120457865,1,710000,209000,70000,24270000,7,6
602,소성규,2015,9,24,여,4,경기도,010-4833-4282,석사,재혼,전세,3,자영업,142173214,3,720000,246000,77000,29250000,4,3
603,상선용,1955,6,13,남,64,대구광역시,010-5400-2460,초대졸,사별,월세,6,주부,186525790,0,720000,239000,72000,29450000,8,0
604,환찬호,2006,7,4,여,13,전라남도,010-0585-1663,박사,사실혼,월세,3,자영업,290771439,0,790000,263000,83000,29880000,9,5
605,피선용,1959,3,5,여,60,서울특별시,010-3948-6241,대졸,비혼,자가소유,3,자영업,1387651,3,750000,256000,77000,30290000,6,9
606,아희진,1951,7,16,남,68,경상북도,010-2661-1592,박사,기혼,전세,3,자영업,18126786,1,820000,281000,83000,30710000,1,4
607,모경헌,1976,1,15,여,43,경기도,010-1196-6763,석사,재혼,월세,7,학생,139850984,0,790000,277000,80000,31040000,10,1
608,채태민,1955,11,3,여,64,제주특별자치도,010-0657-5499,석사,재혼,자가소유,6,주부,84173928,2,800000,277000,85000,31420000,3,5
609,간대경,1941,12,13,남,78,서울특별시,010-1149-1946,중졸,사별,전세,9,기타,200625880,3,840000,285000,83000,31880000,8,9
610,근주혁,1969,6,18,여,50,경기도,010-1163-1128,박사,기혼,월세,3,자영업,210833826,2,790000,269000,79000,32240000,4,5
611,누별빛,1981,2,24,남,38,경기도,010-1463-4426,석사,기혼,가족소유,3,자영업,298288630,0,820000,282000,85000,32650000,4,0
612,편철훈,1974,5,22,여,45,대구광역시,010-4794-4766,초대졸,이혼,월세,3,자영업,29253543,0,810000,279000,91000,32820000,2,9
613,계영철,1947,8,5,여,72,광주광역시,010-5733-5824,석사,기혼,월세,1,회사원,4461987,1,850000,298000,89000,32950000,6,2
614,수윤찬,1951,11,1,남,68,제주특별자치도,010-3421-0445,석사,사별,가족소유,6,주부,98923183,0,840000,292000,85000,32950000,10,2
615,두재선,1947,4,8,여,72,경기도,010-3861-5112,중졸,사실혼,전세,3,자영업,58317673,0,800000,271000,82000,33090000,9,9
616,단재일,1976,2,26,여,43,경기도,010-0959-3869,석사,비혼,가족소유,8,무직,127317762,0,890000,307000,93000,33300000,7,9
617,우채리,1970,11,5,여,49,울산광역시,010-5137-5866,박사,비혼,전세,6,주부,288119149,1,840000,295000,88000,33590000,7,4
618,해종덕,1947,12,4,남,72,서울특별시,010-5782-9341,초졸,재혼,월세,0,NULL,63292213,0,930000,322000,95000,33770000,10,0
619,손지원,1953,1,4,남,66,세종특별자치시,010-7345-1891,중졸,사별,가족소유,3,자영업,242379792,1,870000,308000,90000,34170000,4,7
620,필승호,1978,9,12,남,41,대구광역시,010-2847-8249,중졸,사별,자가소유,7,학생,7657466,1,920000,323000,96000,34270000,10,6
621,간민율,1967,6,28,남,52,전라남도,010-8881-6910,석사,재혼,전세,0,NULL,164418255,1,920000,322000,92000,34500000,3,7
622,사희섭,1968,12,22,여,51,울산광역시,010-9470-6130,대졸,재혼,월세,8,무직,106558780,0,900000,323000,95000,34840000,10,1
623,갈윤성,1970,1,26,여,49,대구광역시,010-4247-3254,박사,미혼,자가소유,0,NULL,31223703,2,910000,320000,93000,35020000,7,9
624,십슬기,1970,12,25,남,49,대전광역시,010-1514-8953,석사,미혼,월세,0,NULL,189663984,0,900000,323000,105000,35230000,4,6
625,태하라,1941,7,6,남,78,광주광역시,010-2867-7371,대졸,이혼,가족소유,1,회사원,277197481,1,640000,158000,61000,18610000,4,0
626,유기훈,1953,10,28,남,66,서울특별시,010-2939-4660,대졸,이혼,월세,6,주부,22272132,0,700000,210000,79000,21520000,8,0
627,차별빛,1962,5,25,여,57,서울특별시,010-8802-6902,박사,사별,자가소유,0,NULL,4633935,0,700000,205000,74000,21370000,6,4
628,창태형,1969,4,27,남,50,경기도,010-6161-7537,초대졸,미혼,자가소유,7,학생,282880935,0,780000,231000,85000,21610000,8,5
629,현종덕,1950,1,2,남,69,대전광역시,010-4008-9816,초대졸,미혼,자가소유,6,주부,6616469,1,730000,219000,78000,21780000,2,6
630,연용규,1955,10,24,남,64,경기도,010-0456-8020,석사,미혼,월세,0,NULL,207994694,0,790000,242000,83000,22050000,8,1
631,윤영리,1940,11,19,여,79,전라남도,010-7997-9032,석사,미혼,자가소유,3,자영업,52874767,0,760000,236000,80000,22270000,9,1
632,옥희창,1952,4,17,여,67,제주특별자치도,010-4250-2348,석사,사실혼,전세,0,NULL,265884717,2,770000,232000,84000,22430000,4,5
633,간영실,1959,2,14,여,60,경기도,010-8797-4348,박사,기혼,전세,6,주부,209559920,0,810000,239000,81000,22740000,1,7
634,후아란,1959,9,17,여,60,경기도,010-1159-6177,박사,비혼,월세,6,주부,223458855,0,790000,231000,78000,22980000,10,0
635,해정철,1943,4,5,여,76,세종특별자치시,010-4674-9609,석사,사실혼,자가소유,3,자영업,253375316,3,800000,244000,84000,23340000,8,7
636,좌지성,1950,3,24,남,69,세종특별자치시,010-3509-1856,박사,비혼,월세,6,주부,234253114,2,790000,240000,89000,23630000,8,6
637,초제성,1961,7,8,여,58,광주광역시,010-9935-0833,초대졸,비혼,월세,0,NULL,13460096,3,820000,252000,88000,23680000,7,3
638,가은경,1959,6,29,남,60,충청남도,010-2848-1080,석사,사실혼,가족소유,0,NULL,261119998,0,800000,242000,83000,23940000,4,5
639,엽선빈,1949,6,21,남,70,충청북도,010-5507-9727,고졸,사별,자가소유,1,회사원,32590521,0,780000,231000,82000,23950000,7,5
640,학수혜,1949,9,22,남,70,서울특별시,010-6118-5953,고졸,기혼,월세,3,자영업,7069392,0,870000,260000,91000,24060000,3,6
641,권효조,1990,1,3,남,29,충청남도,010-2495-8679,고졸,사실혼,가족소유,8,무직,288827868,3,810000,249000,84000,24440000,5,8
642,가의철,1977,10,11,남,42,대전광역시,010-8053-5388,초졸,비혼,전세,8,무직,1716136,0,880000,265000,91000,24710000,3,2
643,창택수,1961,9,6,여,58,제주특별자치도,010-1454-3587,박사,사별,월세,2,전문직,165456555,0,830000,254000,85000,25150000,6,4
644,곽현호,1951,7,27,여,68,전라남도,010-8557-7306,초대졸,이혼,월세,2,전문직,2752291,2,880000,268000,92000,24930000,3,3
645,환준석,1971,7,3,남,48,인천광역시,010-8674-1009,중졸,사별,가족소유,8,무직,181521428,1,880000,266000,87000,25110000,6,7
646,예용석,1959,1,2,여,60,전라북도,010-5347-4162,초대졸,사실혼,가족소유,3,자영업,237934650,2,860000,266000,90000,25280000,8,3
647,옥성혁,1952,11,13,남,67,경기도,010-9004-1057,박사,사실혼,전세,6,주부,4395221,2,870000,259000,87000,25360000,5,5
648,준기쁨,1973,8,22,남,46,경상북도,010-5218-1858,대졸,비혼,가족소유,3,자영업,283984984,3,860000,267000,100000,25710000,1,1
649,권훈규,1968,8,30,남,51,세종특별자치시,010-7150-2304,초대졸,비혼,월세,8,무직,158199269,0,640000,169000,62000,23380000,1,8
650,유정철,1985,10,28,여,34,충청북도,010-4640-6094,중졸,사별,월세,1,회사원,201968466,0,680000,212000,73000,26900000,3,7
651,곽보규,1957,11,28,여,62,전라남도,010-4724-7588,초졸,사별,가족소유,1,회사원,192889958,0,680000,202000,69000,27120000,7,9
652,군의정,1993,3,23,여,26,강원도,010-9992-2385,중졸,재혼,가족소유,7,학생,278926195,0,740000,224000,78000,27530000,4,5
653,서영식,1936,9,18,남,83,경기도,010-0831-3927,초대졸,사별,자가소유,6,주부,161432908,0,700000,218000,72000,27810000,8,9
654,송재연,1956,8,14,남,63,경기도,010-7620-5806,대졸,재혼,가족소유,7,학생,186359203,0,760000,238000,77000,28460000,5,1
655,신수철,1978,7,4,여,41,경기도,010-9057-2038,중졸,미혼,가족소유,3,자영업,333340,1,730000,238000,75000,28380000,9,0
656,선예영,1981,5,19,남,38,충청북도,010-2689-4117,중졸,사별,월세,6,주부,186566669,0,740000,235000,78000,28510000,5,8
657,애용석,1946,4,8,남,73,세종특별자치시,010-6903-7478,석사,비혼,월세,6,주부,64685855,0,770000,237000,76000,28710000,2,8
658,호영아,1965,9,11,여,54,충청남도,010-4337-4215,석사,기혼,전세,6,주부,75477493,0,740000,222000,72000,28740000,9,4
659,견선화,1946,11,15,남,73,제주특별자치도,010-0234-2532,초졸,재혼,월세,6,주부,34637940,0,760000,239000,79000,28910000,3,9
660,견재연,1955,5,14,여,64,서울특별시,010-9332-1246,박사,재혼,전세,3,자영업,23048490,0,760000,234000,85000,29150000,1,3
661,야건희,1954,1,21,남,65,인천광역시,010-4461-6559,대졸,이혼,가족소유,0,NULL,76203983,0,790000,253000,83000,29220000,10,0
662,홍은설,1949,12,11,남,70,전라남도,010-8111-4766,박사,비혼,자가소유,6,주부,24598271,1,790000,253000,79000,29450000,4,5
663,최경주,1947,12,30,여,72,서울특별시,010-8569-7062,대졸,기혼,가족소유,3,자영업,81563805,0,750000,232000,77000,29350000,2,9
664,태정철,1969,7,16,남,50,대전광역시,010-8525-3523,초대졸,사실혼,가족소유,0,NULL,109526892,0,840000,265000,88000,29460000,8,7
665,원정진,1969,10,20,남,50,전라북도,010-6498-1996,석사,미혼,자가소유,3,자영업,199530898,1,780000,251000,81000,29750000,8,8
666,염수혜,2011,11,5,남,8,제주특별자치도,010-8530-9016,석사,사별,가족소유,7,학생,7338287,0,860000,272000,87000,29950000,4,4
667,제인권,1952,7,14,여,67,경상남도,010-8399-9493,박사,비혼,자가소유,3,자영업,30310572,0,810000,259000,84000,30190000,4,7
668,후명준,1955,4,28,남,64,전라북도,010-8404-4537,중졸,비혼,월세,8,무직,5551226,1,850000,273000,88000,30100000,3,8
669,준민주,1964,11,30,남,55,경기도,010-2654-3715,초대졸,기혼,월세,8,무직,242492164,0,860000,273000,84000,30140000,7,3
670,홍병호,1947,2,21,여,72,제주특별자치도,010-1560-4424,석사,미혼,전세,3,자영업,183951533,0,840000,272000,86000,30360000,6,9
671,대수철,1965,5,6,남,54,대구광역시,010-5370-0465,초졸,재혼,전세,8,무직,217315733,0,850000,272000,84000,30590000,6,5
672,위미향,1950,8,15,여,69,세종특별자치시,010-8566-9725,중졸,사실혼,자가소유,6,주부,277809564,0,840000,271000,95000,30750000,3,3
673,석주선,1970,11,17,남,49,광주광역시,010-7012-8387,초졸,이혼,전세,7,학생,117710881,0,680000,199000,69000,26550000,7,6
674,지은설,1966,1,8,여,53,경기도,010-3768-1761,중졸,비혼,가족소유,0,NULL,18911572,0,740000,255000,84000,31730000,3,1
675,미경완,1953,8,27,남,66,서울특별시,010-3097-3745,초대졸,미혼,월세,8,무직,176275674,1,740000,245000,80000,31900000,2,6
676,임호준,1970,8,27,남,49,제주특별자치도,010-8296-1397,중졸,사별,전세,0,NULL,272502546,1,810000,277000,91000,32100000,10,3
677,음준태,1943,5,21,여,76,경기도,010-6024-2337,중졸,이혼,가족소유,7,학생,87298960,0,760000,266000,83000,32350000,1,5
678,판윤설,1957,6,7,남,62,경기도,010-1073-7670,대졸,사실혼,월세,0,NULL,11826906,0,820000,284000,90000,32740000,5,2
679,표윤성,1997,9,21,여,22,경기도,010-0962-9527,대졸,사별,자가소유,6,주부,233296661,2,780000,277000,86000,32770000,5,8
680,홍호준,1958,5,2,남,61,제주특별자치도,010-7645-0793,대졸,사별,가족소유,6,주부,28267290,2,790000,272000,89000,33180000,6,2
681,온수빈,1979,9,11,남,40,경기도,010-9380-0614,석사,사실혼,가족소유,6,주부,282539156,1,820000,277000,87000,33480000,8,6
682,만태민,1952,8,25,여,67,서울특별시,010-0263-1744,석사,기혼,월세,0,NULL,247165524,0,780000,258000,81000,33270000,1,2
683,형효신,1952,2,7,여,67,대구광역시,010-1456-6421,대졸,기혼,월세,0,NULL,255277851,0,810000,275000,88000,33810000,3,5
684,현승희,1960,12,8,여,59,전라북도,010-1644-5795,초대졸,비혼,전세,6,주부,92952887,1,790000,270000,91000,34010000,7,2
685,류경주,1976,5,27,여,43,경상북도,010-6610-9730,중졸,기혼,자가소유,4,계열사직원,261690463,0,820000,290000,90000,33990000,3,6
686,서태민,1955,12,29,여,64,충청남도,010-5300-7001,초졸,기혼,전세,8,무직,72796934,0,810000,280000,85000,33450000,1,3
687,금혜승,1965,10,11,남,54,서울특별시,010-4944-1221,박사,사실혼,가족소유,0,NULL,958362,0,770000,257000,81000,33450000,3,4
688,맹경호,1976,12,16,여,43,인천광역시,010-7141-3929,박사,사별,전세,3,자영업,295805393,2,860000,294000,91000,33760000,9,8
689,초우혁,1957,7,25,남,62,전라남도,010-4757-8105,초졸,재혼,월세,1,회사원,156987640,0,810000,278000,87000,34150000,2,7
690,함윤도,1995,7,19,여,24,경상북도,010-9897-8426,대졸,기혼,가족소유,7,학생,214408276,0,880000,303000,92000,34260000,5,5
691,탁영일,1954,3,4,여,65,경기도,010-7410-5019,대졸,사별,월세,3,자영업,5850949,1,830000,286000,88000,34380000,8,9
692,묘흥민,1996,12,8,남,23,경상북도,010-6882-0072,석사,비혼,월세,8,무직,14827597,0,870000,302000,93000,34230000,1,6
693,최광수,1972,11,4,남,47,제주특별자치도,010-2439-0797,중졸,비혼,전세,0,NULL,107679594,0,870000,297000,89000,34230000,9,5
694,정승만,1947,10,30,여,72,경상북도,010-8590-2083,중졸,미혼,가족소유,0,NULL,79530499,2,840000,291000,90000,34290000,8,1
695,요경헌,1945,6,14,여,74,경기도,010-5833-4060,초대졸,기혼,가족소유,6,주부,222517101,1,860000,285000,88000,34240000,6,4
696,예민경,1975,7,14,남,44,충청북도,010-7157-0319,중졸,미혼,전세,2,전문직,248556383,0,850000,291000,98000,34060000,9,3
697,원소아,1973,3,18,여,46,전라북도,010-0818-0817,박사,사실혼,전세,0,NULL,119131889,0,590000,153000,58000,22580000,5,7
698,성재일,1949,8,12,남,70,전라북도,010-6400-8893,초졸,기혼,전세,8,무직,98155297,2,630000,194000,71000,25970000,3,2
699,탄윤성,2003,3,11,남,16,광주광역시,010-4841-6498,대졸,비혼,자가소유,7,학생,26217123,0,630000,190000,67000,26140000,5,1
700,춘단비,1948,9,19,남,71,경기도,010-2815-8941,중졸,사실혼,전세,6,주부,179349941,0,690000,207000,78000,26350000,2,2
701,아주선,2003,9,15,남,16,서울특별시,010-8712-1534,중졸,사별,전세,2,전문직,128510884,1,650000,205000,71000,26510000,4,9
702,선하라,1942,10,29,남,77,충청북도,010-9239-4821,고졸,이혼,가족소유,6,주부,267426981,0,710000,223000,76000,26930000,3,2
703,민채리,1948,2,17,여,71,경기도,010-8313-1824,고졸,기혼,자가소유,8,무직,148731235,0,680000,221000,72000,26970000,5,2
704,연별빛,1962,1,15,남,57,경기도,010-4201-4230,박사,사별,자가소유,3,자영업,181393613,0,690000,217000,78000,27240000,8,6
705,환신욱,1951,4,25,여,68,서울특별시,010-6973-7663,대졸,미혼,자가소유,3,자영업,114284255,0,720000,223000,73000,27350000,4,8
706,아태민,2004,2,11,남,15,부산광역시,010-4043-5770,박사,기혼,자가소유,0,NULL,124460890,0,690000,209000,70000,27420000,5,5
707,서산새,1971,9,6,여,48,전라북도,010-5852-8095,중졸,이혼,자가소유,0,NULL,115521925,0,710000,223000,77000,27490000,10,1
708,함상혁,1982,10,16,남,37,대구광역시,010-6071-8339,석사,미혼,월세,7,학생,30173439,2,700000,216000,80000,27360000,10,8
709,곽경희,1957,7,1,여,62,경기도,010-9417-4749,박사,이혼,월세,0,NULL,175894214,0,730000,231000,79000,27680000,4,5
710,송대종,1974,8,31,여,45,제주특별자치도,010-6898-8015,초대졸,재혼,월세,0,NULL,91587100,1,720000,229000,73000,27520000,6,3
711,당태일,1952,3,25,여,67,경기도,010-9684-6176,초대졸,재혼,가족소유,0,NULL,69816431,0,680000,209000,71000,27570000,5,8
712,원윤성,1951,10,28,여,68,제주특별자치도,010-0173-1515,초졸,사실혼,가족소유,0,NULL,68303672,0,770000,244000,81000,27560000,2,5
713,화상혁,1962,11,6,여,57,부산광역시,010-1652-6069,초대졸,비혼,가족소유,8,무직,196406961,0,720000,229000,76000,27570000,8,7
714,삼세현,1967,3,12,여,52,서울특별시,010-4437-2285,초대졸,비혼,전세,8,무직,22377383,0,790000,248000,81000,27810000,1,2
715,섭문도,1971,10,21,남,48,서울특별시,010-0714-4413,중졸,재혼,월세,3,자영업,233306238,1,740000,233000,76000,28070000,6,4
716,섭현윤,1943,8,9,여,76,경상북도,010-3091-3462,초졸,미혼,월세,2,전문직,23048936,1,780000,246000,81000,27930000,4,1
717,춘선빈,1952,3,2,여,67,서울특별시,010-1923-4249,석사,재혼,자가소유,6,주부,98905968,1,790000,245000,77000,27880000,6,3
718,제상은,1939,11,4,남,80,대구광역시,010-5475-1926,박사,재혼,가족소유,0,NULL,1081957,0,770000,246000,79000,27910000,6,3
719,윤유선,1963,5,25,여,56,전라남도,010-3206-2367,초졸,재혼,가족소유,3,자영업,207240820,1,770000,239000,77000,27950000,1,3
720,염나리,1971,8,17,여,48,경상북도,010-3442-7251,초대졸,기혼,월세,0,NULL,170107,0,770000,243000,88000,28100000,1,4
721,승희준,1961,9,1,여,58,제주특별자치도,010-5517-7878,석사,미혼,월세,0,NULL,240573350,3,580000,144000,56000,21780000,9,5
722,두명철,1972,9,2,남,47,경상남도,010-9050-9369,석사,사실혼,월세,8,무직,27028834,0,640000,197000,72000,24720000,4,2
723,갈윤재,1982,4,6,여,37,전라남도,010-4736-4327,초대졸,이혼,가족소유,8,무직,151402449,0,630000,186000,67000,24670000,7,3
724,김승환,1952,4,19,남,67,제주특별자치도,010-1100-8205,대졸,미혼,월세,4,계열사직원,247870102,0,700000,210000,81000,25060000,2,0
725,서은혜,1966,5,10,남,53,전라남도,010-9669-0783,초졸,재혼,전세,6,주부,148927473,2,660000,201000,71000,25130000,1,8
726,담신호,1955,5,24,남,64,강원도,010-4875-8526,석사,사별,가족소유,0,NULL,21896534,0,720000,221000,76000,25400000,6,1
727,진철훈,1977,11,12,여,42,대전광역시,010-3856-8326,박사,기혼,가족소유,6,주부,41467459,1,690000,221000,74000,25530000,8,9
728,춘무현,1950,11,23,여,69,전라북도,010-8357-1822,석사,미혼,자가소유,2,전문직,216145196,2,700000,213000,78000,25710000,7,2
729,추윤설,1954,11,25,여,65,세종특별자치시,010-7898-3378,초대졸,사실혼,전세,3,자영업,293848852,0,730000,222000,74000,26150000,7,0
730,마미향,1945,6,17,여,74,서울특별시,010-6490-9878,대졸,사실혼,가족소유,8,무직,35248959,1,700000,208000,71000,26180000,6,3
731,조민균,1954,4,8,남,65,경상북도,010-3099-7276,대졸,사실혼,자가소유,8,무직,29936385,2,720000,222000,76000,26400000,7,4
732,준동인,1977,4,3,남,42,광주광역시,010-4277-7427,박사,미혼,월세,8,무직,27215381,0,720000,218000,83000,26340000,10,8
733,심승만,1963,7,24,여,56,충청북도,010-5305-3683,중졸,미혼,자가소유,6,주부,57875993,0,750000,231000,83000,26560000,6,3
734,기윤찬,1954,3,19,여,65,경상북도,010-1504-5144,초대졸,사별,월세,8,무직,8494102,0,740000,228000,76000,26460000,8,7
735,해상현,1984,8,27,여,35,충청북도,010-9090-7879,초졸,이혼,가족소유,8,무직,232856743,1,700000,206000,73000,26520000,2,9
736,설월영,1953,10,11,여,66,전라북도,010-9685-0681,초졸,사실혼,월세,3,자영업,21860541,1,790000,236000,85000,26510000,1,0
737,갈자철,1977,7,6,여,42,충청남도,010-7951-8824,초대졸,미혼,전세,6,주부,176317629,0,730000,224000,78000,26670000,7,3
738,학수빈,1974,7,23,여,45,인천광역시,010-4513-4560,박사,사실혼,월세,0,NULL,275420543,0,810000,242000,83000,26810000,4,0
739,증영희,1953,1,6,남,66,제주특별자치도,010-2740-6032,대졸,미혼,자가소유,1,회사원,256311297,1,760000,229000,77000,27130000,5,3
740,창종덕,1968,8,15,여,51,대구광역시,010-2669-9863,중졸,이혼,자가소유,8,무직,200111193,0,810000,246000,85000,27280000,7,5
741,창희진,1971,5,25,남,48,충청남도,010-1444-6423,초졸,사별,가족소유,3,자영업,229844812,0,810000,244000,80000,27660000,9,9
742,맹철우,1965,9,22,남,54,제주특별자치도,010-8501-4105,중졸,비혼,월세,7,학생,265615987,0,790000,241000,82000,27690000,8,0
743,종가람,1950,5,1,여,69,전라북도,010-5515-1562,중졸,비혼,자가소유,3,자영업,294439717,0,790000,236000,79000,28000000,7,0
744,채율성,2003,1,30,남,16,세종특별자치시,010-5749-6570,석사,이혼,전세,0,NULL,135808770,1,790000,242000,92000,28210000,2,4
745,창준혁,1974,9,8,남,45,강원도,010-5491-7999,박사,비혼,가족소유,0,NULL,119603293,0,630000,164000,63000,22830000,3,2
746,선하라,1971,12,22,여,48,경상북도,010-2569-7506,초졸,이혼,전세,8,무직,218233399,1,650000,205000,71000,27510000,8,7
747,채로운,1976,10,22,남,43,전라남도,010-1757-7473,석사,사실혼,월세,0,NULL,153469838,0,650000,196000,64000,27650000,3,9
748,오대경,1973,1,4,남,46,서울특별시,010-2242-8696,중졸,미혼,월세,8,무직,6579604,0,710000,218000,76000,27870000,8,5
749,양윤성,1985,7,15,여,34,전라북도,010-6152-4595,박사,사별,자가소유,3,자영업,110228665,0,670000,213000,69000,28100000,5,2
750,만영일,1952,5,25,여,67,경기도,010-4324-9235,중졸,기혼,월세,0,NULL,261219902,0,730000,230000,75000,28440000,8,9
751,운영희,1964,6,24,여,55,제주특별자치도,010-7687-4230,중졸,재혼,전세,3,자영업,189521475,2,700000,229000,72000,28570000,6,0
752,매원준,1947,11,23,여,72,경기도,010-7948-1464,석사,비혼,전세,6,주부,257891887,1,710000,224000,76000,28810000,1,5
753,지정철,1950,1,13,여,69,서울특별시,010-3734-2564,초대졸,사별,가족소유,6,주부,265912574,0,740000,228000,72000,29040000,10,8
754,환민주,1969,10,24,남,50,강원도,010-6356-8800,초졸,미혼,월세,0,NULL,44563401,3,700000,213000,69000,29310000,6,7
755,판의정,1984,3,12,남,35,제주특별자치도,010-4158-9597,중졸,사별,자가소유,0,NULL,201516695,0,720000,225000,75000,29480000,3,3
756,엄산새,1985,9,3,여,34,울산광역시,010-6439-1790,대졸,재혼,전세,6,주부,64131670,0,720000,225000,80000,29530000,4,0
757,호인수,1949,8,28,여,70,대구광역시,010-8825-8384,대졸,사실혼,가족소유,0,NULL,19427498,3,760000,242000,79000,29440000,6,0
758,정현정,1940,11,2,여,79,대구광역시,010-0340-6384,석사,사실혼,자가소유,8,무직,39464303,3,740000,236000,73000,29600000,7,5
759,최택수,1966,2,11,남,53,세종특별자치시,010-5613-0664,초대졸,사실혼,월세,0,NULL,22627410,0,710000,217000,70000,29780000,1,6
760,모건호,1976,6,7,남,43,제주특별자치도,010-8186-4583,대졸,사실혼,가족소유,7,학생,297605241,3,790000,242000,80000,29880000,4,6
761,상주상,1940,2,27,남,79,충청북도,010-0539-6972,박사,이혼,월세,7,학생,136116146,0,730000,231000,75000,29780000,9,9
762,증선화,1969,11,23,여,50,제주특별자치도,010-6652-8631,대졸,이혼,전세,0,NULL,212789419,0,810000,251000,81000,29850000,7,1
763,교소아,1943,9,9,여,76,경상북도,010-4291-1709,초졸,이혼,자가소유,6,주부,19533946,0,760000,241000,77000,29960000,7,8
764,승미주,1960,4,8,남,59,경기도,010-0497-5825,고졸,기혼,자가소유,3,자영업,5936634,0,800000,257000,80000,29860000,8,3
765,채준철,1970,1,18,여,49,광주광역시,010-9500-0914,초졸,사별,월세,7,학생,174906963,1,800000,250000,76000,29630000,7,1
766,정희창,1953,2,23,남,66,전라북도,010-4559-3448,석사,재혼,월세,3,자영업,249106459,0,780000,249000,80000,29690000,7,3
767,석월영,1962,11,5,남,57,전라남도,010-9231-5038,초졸,기혼,월세,3,자영업,3311535,1,790000,246000,77000,29700000,3,7
768,계혜정,1972,4,12,여,47,경기도,010-9201-0910,초대졸,기혼,전세,3,자영업,12879577,1,790000,251000,88000,29630000,2,2
769,순시진,1976,1,22,남,43,전라남도,010-0209-6614,중졸,사실혼,월세,6,주부,214773517,0,600000,156000,60000,23670000,6,1
770,차수철,1974,9,6,여,45,제주특별자치도,010-6219-5230,초대졸,미혼,자가소유,1,회사원,239978647,3,640000,202000,73000,27990000,3,3
771,사기쁨,1951,8,29,여,68,제주특별자치도,010-8719-2524,초졸,이혼,월세,6,주부,136847607,0,640000,198000,69000,27910000,6,8
772,노광수,1947,2,8,여,72,경기도,010-4608-7546,초대졸,기혼,전세,3,자영업,1895457,0,700000,214000,79000,28280000,7,3
